stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
N563anb,,"SORINNE-LA-LONGUE Dubois",,  50.388284,   5.022559,,,0
N563aoa,,"SORINNE-LA-LONGUE Eglise",,  50.389863,   5.026913,,,0
N563aob,,"SORINNE-LA-LONGUE Eglise",,  50.389977,   5.027538,,,0
N564aaa,,"SART-BERNARD Rue Saint-Denys",,  50.407813,   4.952839,,,0
N564aab,,"SART-BERNARD Rue Saint-Denys",,  50.407739,   4.952527,,,0
N564aba,,"SART-BERNARD Ecole",,  50.403962,   4.948547,,,0
N564abb,,"SART-BERNARD Ecole",,  50.404510,   4.949066,,,0
N564aca,,"SART-BERNARD Bas cimetière",,  50.400905,   4.947996,,,0
N564acb,,"SART-BERNARD Bas cimetière",,  50.401375,   4.947136,,,0
N564ada,,"SART-BERNARD Terrain de football",,  50.400908,   4.952166,,,0
N564adb,,"SART-BERNARD Terrain de football",,  50.400993,   4.952618,,,0
N564aea,,"SART-BERNARD Bois d'Ausse",,  50.402292,   4.959199,,,0
N564aeb,,"SART-BERNARD Bois d'Ausse",,  50.402298,   4.958727,,,0
N564afa,,"SART-BERNARD Garage",,  50.402785,   4.963666,,,0
N564afb,,"SART-BERNARD Garage",,  50.402675,   4.963763,,,0
N565aaa,,"ERMETON-SUR-BIERT Bonsin",,  50.300845,   4.735247,,,0
N565aab,,"ERMETON-SUR-BIERT Bonsin",,  50.300740,   4.735287,,,0
N565aba,,"ERMETON-SUR-BIERT Route du couvent",,  50.300043,   4.717271,,,0
N565abb,,"ERMETON-SUR-BIERT Route du couvent",,  50.299903,   4.717545,,,0
N565aca,,"ERMETON-SUR-BIERT Château",,  50.300323,   4.720768,,,0
N565acb,,"ERMETON-SUR-BIERT Château",,  50.300194,   4.720668,,,0
N565ada,,"ERMETON-SUR-BIERT Grand'route",,  50.302402,   4.722773,,,0
N565adb,,"ERMETON-SUR-BIERT Grand'route",,  50.302424,   4.723246,,,0
N565aea,,"ERMETON-SUR-BIERT Place",,  50.299564,   4.721877,,,0
N565afa,,"ERMETON-SUR-BIERT Gare - dépôt TEC",,  50.300597,   4.710520,,,0
N565afb,,"ERMETON-SUR-BIERT Gare - dépôt TEC",,  50.300490,   4.710538,,,0
N565aia,,"FURNAUX Moulin",,  50.300609,   4.704624,,,0
N565aib,,"FURNAUX Moulin",,  50.300995,   4.705149,,,0
N565aic,,"FURNAUX Moulin",,  50.300933,   4.703863,,,0
N565aja,,"FURNAUX Rue de Fenal",,  50.303878,   4.702685,,,0
N565ajb,,"FURNAUX Rue de Fenal",,  50.303940,   4.702947,,,0
N565aka,,"FURNAUX Place",,  50.308069,   4.704886,,,0
N565akb,,"FURNAUX Place",,  50.308217,   4.704948,,,0
N565ala,,"FURNAUX Centre",,  50.306677,   4.703742,,,0
N565alb,,"FURNAUX Centre",,  50.306798,   4.703285,,,0
N566ada,,"AISEMONT Grosse haie",,  50.416728,   4.663868,,,0
N566adb,,"AISEMONT Grosse haie",,  50.416654,   4.664004,,,0
N566aea,,"AISEMONT Place",,  50.404876,   4.652621,,,0
N566aeb,,"AISEMONT Place",,  50.405278,   4.652848,,,0
N566afa,,"AISEMONT Rue du Fays",,  50.405115,   4.658566,,,0
N566afb,,"AISEMONT Rue du Fays",,  50.405273,   4.658816,,,0
N568aab,,"JODION Route du Fays",,  50.456386,   4.733467,,,0
N568aba,,"JODION Carrefour",,  50.458366,   4.726616,,,0
N568abb,,"JODION Carrefour",,  50.458698,   4.726897,,,0
N568aca,,"SOYE Rue E. Lorent 252",,  50.448792,   4.740101,,,0
N568acb,,"SOYE Rue E. Lorent 252",,  50.448147,   4.741245,,,0
N568ada,,"SOYE Rue Nouvelle 267",,  50.446739,   4.734604,,,0
N568adb,,"SOYE Rue Nouvelle 267",,  50.446492,   4.733970,,,0
N568aea,,"SOYE Place",,  50.449294,   4.730606,,,0
N568aeb,,"SOYE Place",,  50.449363,   4.730231,,,0
N569aaa,,"BIESMEREE Chapelle",,  50.294086,   4.675962,,,0
N569aab,,"BIESMEREE Chapelle",,  50.294435,   4.676277,,,0
N569aba,,"BIESMEREE Place",,  50.297210,   4.679963,,,0
N569abb,,"BIESMEREE Place",,  50.297307,   4.679879,,,0
N569aca,,"BIESMEREE Gare",,  50.299937,   4.676497,,,0
N569acb,,"BIESMEREE Gare",,  50.299736,   4.676797,,,0
N569ada,,"BIESMEREE La crotteuse",,  50.302673,   4.670714,,,0
N569adb,,"BIESMEREE La crotteuse",,  50.302391,   4.670766,,,0
N569aea,,"BIESMEREE Rue de Terwagne",,  50.300212,   4.681580,,,0
N569aeb,,"BIESMEREE Rue de Terwagne",,  50.300101,   4.681586,,,0
N569afa,,"BIESMEREE Rue du fourneau",,  50.299598,   4.689287,,,0
N569afb,,"BIESMEREE Rue du fourneau",,  50.299718,   4.688865,,,0
N569aia,,"STAVE Les Pottiats",,  50.280378,   4.634363,,,0
N569aib,,"STAVE Les Pottiats",,  50.279424,   4.633079,,,0
N569aic,,"STAVE Les Pottiats",,  50.279910,   4.634785,,,0
N569aja,,"STAVE Try Marie",,  50.284076,   4.638222,,,0
N569ajb,,"STAVE Try Marie",,  50.284058,   4.637933,,,0
N569ala,,"STAVE Gare",,  50.281794,   4.654335,,,0
N569alb,,"STAVE Gare",,  50.281624,   4.653613,,,0
N569ama,,"STAVE Centre",,  50.280508,   4.660048,,,0
N569amb,,"STAVE Centre",,  50.280300,   4.659878,,,0
N569ana,,"STAVE Maison communale",,  50.283686,   4.661657,,,0
N569anb,,"STAVE Maison communale",,  50.283895,   4.661860,,,0
N570aaa,,"ASSESSE Carrières",,  50.386996,   5.047331,,,0
N570aab,,"ASSESSE Carrières",,  50.387367,   5.048005,,,0
N570aba,,"ASSESSE Pourrain",,  50.384437,   5.040729,,,0
N570abb,,"ASSESSE Pourrain",,  50.384908,   5.041216,,,0
N570aca,,"ASSESSE Grotte",,  50.377773,   5.033197,,,0
N570acb,,"ASSESSE Grotte",,  50.377121,   5.032258,,,0
N570aga,,"ASSESSE Pont Nationale 4",,  50.374331,   5.028735,,,0
N570agb,,"ASSESSE Pont Nationale 4",,  50.373706,   5.028486,,,0
N571aaa,,"BIESME Bruyère",,  50.309323,   4.609156,,,0
N571aab,,"BIESME Bruyère",,  50.309956,   4.608795,,,0
N571aba,,"BIESME Wagnée",,  50.317475,   4.609875,,,0
N571abb,,"BIESME Wagnée",,  50.317259,   4.609573,,,0
N571aca,,"BIESME Prée",,  50.322572,   4.611688,,,0
N571acb,,"BIESME Prée",,  50.322844,   4.611569,,,0
N571ada,,"BIESME Gahy",,  50.325855,   4.610854,,,0
N571adb,,"BIESME Gahy",,  50.326040,   4.610654,,,0
N571afa,,"ORET Trinoy",,  50.299429,   4.621201,,,0
N571afb,,"ORET Trinoy",,  50.299282,   4.621205,,,0
N571aga,,"ORET Place",,  50.300968,   4.617043,,,0
N571agb,,"ORET Place",,  50.300726,   4.616760,,,0
N571aja,,"ORET Hastir",,  50.304500,   4.613798,,,0
N571ajb,,"ORET Hastir",,  50.304365,   4.613650,,,0
N571aka,,"ORET Route de Biesme",,  50.306165,   4.611665,,,0
N571akb,,"ORET Route de Biesme",,  50.306442,   4.610867,,,0
N573aaa,,"BIESME Mont",,  50.334529,   4.610897,,,0
N573aab,,"BIESME Mont",,  50.334277,   4.610747,,,0
N573aba,,"BIESME Carrières",,  50.346810,   4.587867,,,0
N573abb,,"BIESME Carrières",,  50.346890,   4.587426,,,0
N573aca,,"BIESME Château",,  50.342259,   4.595621,,,0
N573acb,,"BIESME Château",,  50.342306,   4.595320,,,0
N573ada,,"BIESME Route de Gougnies",,  50.338465,   4.601297,,,0
N573adb,,"BIESME Route de Gougnies",,  50.338489,   4.600544,,,0
N573aea,,"BIESME Carrefour",,  50.336996,   4.608411,,,0
N573aeb,,"BIESME Carrefour",,  50.336953,   4.608002,,,0
N573aha,,"BIESME Piscine",,  50.337615,   4.610705,,,0
N573ahb,,"BIESME Piscine",,  50.337600,   4.610847,,,0
N573aia,,"BIESME Noéchamps",,  50.343393,   4.615455,,,0
N573aib,,"BIESME Noéchamps",,  50.343194,   4.614404,,,0
N573ama,,"BIESME Planois",,  50.342608,   4.625722,,,0
N573amb,,"BIESME Planois",,  50.342516,   4.625510,,,0
N573aoa,,"BIESME Quinet",,  50.344100,   4.632850,,,0
N573aob,,"BIESME Quinet",,  50.344160,   4.633279,,,0
N573apa,,"DEVANT-LES-BOIS Bois du Prince",,  50.347704,   4.648734,,,0
N573apb,,"DEVANT-LES-BOIS Bois du Prince",,  50.347376,   4.648645,,,0
N573aqa,,"DEVANT-LES-BOIS Abreuvoir",,  50.350455,   4.645731,,,0
N573aqb,,"DEVANT-LES-BOIS Abreuvoir",,  50.350351,   4.645726,,,0
N573ara,,"DEVANT-LES-BOIS La Culée",,  50.347285,   4.639823,,,0
N573arb,,"DEVANT-LES-BOIS La Culée",,  50.346338,   4.638680,,,0
N574aaa,,"LES ISNES Eglise",,  50.509727,   4.740164,,,0
N574aab,,"LES ISNES Eglise",,  50.509895,   4.740268,,,0
N574aba,,"LES ISNES Place les Dames",,  50.506174,   4.729766,,,0
N574abb,,"LES ISNES Place les Dames",,  50.506275,   4.729589,,,0
N574aca,,"LES ISNES Vieux Saucin",,  50.498280,   4.725496,,,0
N574ada,,"LES ISNES Place de la victoire",,  50.510826,   4.743573,,,0
N574adb,,"LES ISNES Place de la victoire",,  50.510923,   4.743430,,,0
N574aea,,"LES ISNES Chapelle",,  50.509298,   4.750822,,,0
N574aeb,,"LES ISNES Chapelle",,  50.509138,   4.750838,,,0
N574aga,,"LES ISNES Pont",,  50.496545,   4.728626,,,0
N574agb,,"LES ISNES Pont",,  50.496738,   4.729263,,,0
N576aaa,,"FEROOZ Haute-Bise",,  50.534845,   4.694925,,,0
N576aab,,"FEROOZ Haute-Bise",,  50.534572,   4.694549,,,0
N576aba,,"FEROOZ Château",,  50.533303,   4.707867,,,0
N576abb,,"FEROOZ Château",,  50.533196,   4.707527,,,0
N576aca,,"FEROOZ Sainte-Anne",,  50.534000,   4.716484,,,0
N576acb,,"FEROOZ Sainte-Anne",,  50.533770,   4.715715,,,0
N576ada,,"FEROOZ Rue Chaînisse",,  50.532232,   4.734616,,,0
N576adb,,"FEROOZ Rue Chaînisse",,  50.532164,   4.734466,,,0
N576aea,,"BOSSIERE Rue de la Ramonerie",,  50.525505,   4.724690,,,0
N576afa,,"BOSSIERE Vichenet Station",,  50.532335,   4.689226,,,0
N576afb,,"BOSSIERE Vichenet Station",,  50.532057,   4.689059,,,0
N576aga,,"BOSSIERE Mautienne",,  50.523237,   4.697206,,,0
N576agb,,"BOSSIERE Mautienne",,  50.523292,   4.697009,,,0
N576aha,,"BOSSIERE Croix-Rouge",,  50.519994,   4.700961,,,0
N576ahb,,"BOSSIERE Croix-Rouge",,  50.519777,   4.700897,,,0
N576aia,,"BOSSIERE Place",,  50.518788,   4.697292,,,0
N576aib,,"BOSSIERE Place",,  50.518883,   4.697211,,,0
N576aja,,"BOSSIERE Route de Beuzet",,  50.519892,   4.703960,,,0
N576ajb,,"BOSSIERE Route de Beuzet",,  50.519959,   4.704803,,,0
N576aka,,"BOSSIERE Clos du Coqueron",,  50.522090,   4.716888,,,0
N576akb,,"BOSSIERE Clos du Coqueron",,  50.522068,   4.716722,,,0
N576akc,,"BOSSIERE Clos du Coqueron",,  50.523357,   4.717470,,,0
N576akd,,"BOSSIERE Clos du Coqueron",,  50.523471,   4.717457,,,0
N576ala,,"BOSSIERE Rue de l'Etoile",,  50.518858,   4.717090,,,0
N576alb,,"BOSSIERE Rue de l'Etoile",,  50.518868,   4.717537,,,0
N576ama,,"BOSSIERE Trois Ponts",,  50.535914,   4.689305,,,0
N576amb,,"BOSSIERE Trois Ponts",,  50.535557,   4.689163,,,0
N576ana,,"GEMBLOUX Ferooz",,  50.534874,   4.723157,,,0
N576anb,,"GEMBLOUX Ferooz",,  50.534765,   4.723310,,,0
N577aaa,,"LESVE Ferme du Pape",,  50.362556,   4.762320,,,0
N577aab,,"LESVE Ferme du Pape",,  50.362694,   4.762706,,,0
N577aba,,"LESVE Chapelle",,  50.374441,   4.774421,,,0
N577abb,,"LESVE Chapelle",,  50.374614,   4.775117,,,0
N577aca,,"LESVE Rue Baty Des Foulons",,  50.382593,   4.773219,,,0
N577acb,,"LESVE Rue Baty Des Foulons",,  50.382498,   4.773192,,,0
N577ada,,"LESVE Ecole",,  50.374674,   4.780082,,,0
N577aea,,"LESVE Place",,  50.377213,   4.777139,,,0
N577aeb,,"LESVE Place",,  50.377427,   4.777031,,,0
N577afa,,"LESVE Gilet-ville",,  50.386137,   4.797698,,,0
N577afb,,"LESVE Gilet-ville",,  50.385943,   4.797407,,,0
N577aga,,"LESVE Les Anges",,  50.381789,   4.784163,,,0
N577agb,,"LESVE Les Anges",,  50.381191,   4.783718,,,0
N577aha,,"LESVE Pichelotte",,  50.384349,   4.789490,,,0
N577ahb,,"LESVE Pichelotte",,  50.384409,   4.790385,,,0
N577aia,,"LESVE Rue Joseph Misson",,  50.377370,   4.780928,,,0
N577aib,,"LESVE Rue Joseph Misson",,  50.377454,   4.780878,,,0
N577aja,,"LESVE Rue Biernostet",,  50.378144,   4.788777,,,0
N577ajb,,"LESVE Rue Biernostet",,  50.378232,   4.788806,,,0
N577aka,,"LESVE Football",,  50.370704,   4.793804,,,0
N577akb,,"LESVE Football",,  50.370757,   4.793918,,,0
N578aaa,,"ARBRE Rue de Besinne",,  50.363496,   4.801915,,,0
N578aab,,"ARBRE Rue de Besinne",,  50.363568,   4.802000,,,0
N578aba,,"ARBRE Fond Des Rivaux",,  50.368461,   4.809989,,,0
N578abb,,"ARBRE Fond Des Rivaux",,  50.368501,   4.810115,,,0
N578aca,,"ARBRE Route Du Fond",,  50.366310,   4.823994,,,0
N578acb,,"ARBRE Route Du Fond",,  50.366385,   4.823873,,,0
N579aaa,,"THON Camping",,  50.459155,   5.002227,,,0
N579aab,,"THON Camping",,  50.459816,   5.001613,,,0
N579aba,,"THON Carrefour de Bonneville",,  50.463645,   5.013255,,,0
N579abb,,"THON Carrefour de Bonneville",,  50.463560,   5.014106,,,0
N579aca,,"THON Institut Ste-Begge",,  50.465167,   5.012310,,,0
N579acb,,"THON Institut Ste-Begge",,  50.465181,   5.012462,,,0
N579ada,,"THON Route de Thon",,  50.466739,   5.008016,,,0
N579adb,,"THON Route de Thon",,  50.466866,   5.008801,,,0
N579aea,,"THON Samson église",,  50.464664,   5.000641,,,0
N579aeb,,"THON Samson église",,  50.464703,   5.000427,,,0
N579afa,,"THON Sur les forges",,  50.453041,   5.007663,,,0
N579afb,,"THON Sur les forges",,  50.452868,   5.006949,,,0
N580aaa,,"MOZET Calvaire",,  50.445573,   5.001654,,,0
N580aab,,"MOZET Calvaire",,  50.445399,   5.000953,,,0
N580aba,,"MOZET Carrefour",,  50.444555,   4.984213,,,0
N580abb,,"MOZET Carrefour",,  50.444477,   4.985078,,,0
N580aca,,"MOZET Comognes",,  50.446665,   4.980708,,,0
N580acb,,"MOZET Comognes",,  50.446812,   4.980833,,,0
N580ada,,"MOZET Ecole",,  50.442154,   4.990297,,,0
N580adb,,"MOZET Ecole",,  50.442245,   4.990303,,,0
N580aea,,"MOZET Eglise",,  50.441104,   4.985835,,,0
N580aeb,,"MOZET Eglise",,  50.441092,   4.986008,,,0
N580afa,,"MOZET Girembois",,  50.450959,   4.977431,,,0
N580afb,,"MOZET Girembois",,  50.450515,   4.978390,,,0
N580aga,,"MOZET Grottes de Goyet",,  50.443428,   5.012786,,,0
N580agb,,"MOZET Grottes de Goyet",,  50.443664,   5.012579,,,0
N580aha,,"MOZET Hospice",,  50.446747,   5.008858,,,0
N580ahb,,"MOZET Hospice",,  50.446874,   5.008869,,,0
N581aaa,,"HEMPTINNE Gare",,  50.603175,   4.990136,,,0
N581aab,,"HEMPTINNE Gare",,  50.603490,   4.991138,,,0
N581aba,,"HEMPTINNE Place communale",,  50.600994,   4.986719,,,0
N581abb,,"HEMPTINNE Place communale",,  50.601010,   4.986345,,,0
N581aca,,"HEMPTINNE Ruelle de Meeffe",,  50.598994,   4.989526,,,0
N581acb,,"HEMPTINNE Ruelle de Meeffe",,  50.598834,   4.989614,,,0
N584aba,,"TONGRINNE Garage Evrard",,  50.528617,   4.627338,,,0
N584abb,,"TONGRINNE Garage Evrard",,  50.528749,   4.627231,,,0
N584aca,,"TONGRINNE Grand'route 59",,  50.532749,   4.634310,,,0
N584acb,,"TONGRINNE Grand'route 59",,  50.532780,   4.634031,,,0
N584ada,,"TONGRINNE Hirondelle",,  50.510554,   4.606445,,,0
N584aea,,"TONGRINNE Rue du moulin,13",,  50.512144,   4.618384,,,0
N584afa,,"TONGRINNE Pompe",,  50.508909,   4.604134,,,0
N584aga,,"TONGRINNE Place",,  50.516225,   4.624205,,,0
N584aha,,"TONGRINNE Eglise",,  50.513745,   4.623675,,,0
N584aja,,"TONGRINNE Tongrenelle Centre",,  50.512200,   4.610549,,,0
N584aka,,"BOIGNEE Chapelle Notre-Dame de Lourdes",,  50.505230,   4.604803,,,0
N584alb,,"BOIGNEE Place",,  50.502856,   4.606932,,,0
N584ama,,"BOIGNEE Route de Tongrinne",,  50.503434,   4.616010,,,0
N584ana,,"BOIGNEE Dottiats",,  50.504996,   4.622318,,,0
N584aoa,,"BOTHEY Chapelle ste-anne",,  50.524313,   4.659371,,,0
N584aob,,"BOTHEY Chapelle ste-anne",,  50.524183,   4.659317,,,0
N584apa,,"BOTHEY Chat botté",,  50.517911,   4.656379,,,0
N584apb,,"BOTHEY Chat botté",,  50.518011,   4.656237,,,0
N584aqa,,"BOTHEY Maison communale",,  50.520446,   4.649310,,,0
N584aqb,,"BOTHEY Maison communale",,  50.519679,   4.650666,,,0
N584asa,,"SOMBREFFE Poste",,  50.525143,   4.609675,,,0
N584asb,,"SOMBREFFE Poste",,  50.525351,   4.608828,,,0
N584aua,,"SOMBREFFE Chasse au lion",,  50.521490,   4.589944,,,0
N584aub,,"SOMBREFFE Chasse au lion",,  50.521306,   4.589416,,,0
N584avb,,"SOMBREFFE Château",,  50.534072,   4.598213,,,0
N584awb,,"SOMBREFFE Pont-au-rieu",,  50.537244,   4.597496,,,0
N584axb,,"SOMBREFFE Basse vaux 41",,  50.532836,   4.591225,,,0
N584ayb,,"SOMBREFFE Chaussée de nivelles",,  50.529214,   4.589127,,,0
N584aza,,"LIGNY Bois du loup",,  50.517521,   4.581185,,,0
N584azb,,"LIGNY Bois du loup",,  50.518396,   4.582425,,,0
N584baa,,"LIGNY Pont piraux",,  50.514607,   4.579257,,,0
N584bab,,"LIGNY Pont piraux",,  50.514539,   4.579120,,,0
N584bba,,"LIGNY Gare du sud",,  50.510382,   4.577917,,,0
N584bbb,,"LIGNY Gare du sud",,  50.509901,   4.578036,,,0
N584bna,,"SOMBREFFE Ecole-calvaire",,  50.525536,   4.605719,,,0
N584bnb,,"SOMBREFFE Ecole-calvaire",,  50.526330,   4.601755,,,0
N584boa,,"LIGNY Rue L. Ponlot",,  50.507965,   4.580826,,,0
N584bob,,"LIGNY Rue L. Ponlot",,  50.507509,   4.581279,,,0
N584bpa,,"LIGNY Quatre Bras",,  50.505135,   4.584594,,,0
N584bpc,,"LIGNY Quatre Bras",,  50.503339,   4.585057,,,0
N584bqa,,"LIGNY Flaminette",,  50.499473,   4.578885,,,0
N584bqb,,"LIGNY Flaminette",,  50.499588,   4.578787,,,0
N584caa,,"TONGRINNE Docq",,  50.524700,   4.620722,,,0
N584cab,,"TONGRINNE Docq",,  50.524961,   4.620836,,,0
N584cac,,"TONGRINNE Docq",,  50.523948,   4.623299,,,0
N584cba,,"SOMBREFFE Place du stain",,  50.526183,   4.597374,,,0
N584cbb,,"SOMBREFFE Place du Stain",,  50.526446,   4.598462,,,0
N585aba,,"MAILLEN Hall Omnisport",,  50.375692,   4.967256,,,0
N585abb,,"MAILLEN Hall Omnisport",,  50.375682,   4.967627,,,0
N585aha,,"MAILLEN Rue du Tailfer",,  50.384248,   4.970003,,,0
N585ahb,,"MAILLEN Rue du Tailfer",,  50.384101,   4.969720,,,0
N585aia,,"MAILLEN Rue de la Ladresse",,  50.378330,   4.964998,,,0
N585aib,,"MAILLEN Rue de la Ladresse",,  50.378546,   4.965973,,,0
N585aja,,"MAILLEN Centre",,  50.377092,   4.970905,,,0
N585ajb,,"MAILLEN Centre",,  50.376987,   4.970503,,,0
N585aka,,"MAILLEN Rue de Poilvache",,  50.378152,   4.980417,,,0
N585akb,,"MAILLEN Rue de Poilvache",,  50.377661,   4.979886,,,0
N585ala,,"MAILLEN Rue sur l'Hesse",,  50.381624,   4.990308,,,0
N585alb,,"MAILLEN Rue sur l'Hesse",,  50.381740,   4.991342,,,0
N874aaa,,"WELLIN Tomberelle des Presles",,  50.080988,   5.093325,,,0
N874aab,,"WELLIN Tomberelle des Presles",,  50.081143,   5.093411,,,0
N874aba,,"WELLIN Dépôt TEC",,  50.080862,   5.119155,,,0
N874abb,,"WELLIN Dépôt TEC",,  50.081080,   5.118861,,,0
N874aca,,"WELLIN Cimetière",,  50.081125,   5.109412,,,0
N874acb,,"WELLIN Cimetière",,  50.081247,   5.109362,,,0
N874aeb,,"WELLIN Place",,  50.082098,   5.113680,,,0
N874afa,,"WELLIN Route de Rochefort",,  50.084322,   5.114840,,,0
N874afb,,"WELLIN Route de Rochefort",,  50.084306,   5.114641,,,0
N874aga,,"WELLIN Carrières",,  50.093250,   5.117090,,,0
N874agb,,"WELLIN Carrières",,  50.093527,   5.117112,,,0
N874aha,,"WELLIN Fond des Vaux",,  50.089324,   5.115766,,,0
N874ahb,,"WELLIN Fond des Vaux",,  50.089127,   5.115534,,,0
N874aia,,"HALMA Route de Recogne",,  50.072268,   5.136311,,,0
N874aib,,"HALMA Route de Recogne",,  50.072275,   5.136537,,,0
N874aja,,"HALMA Carrefour",,  50.076830,   5.134643,,,0
N874ajb,,"HALMA Carrefour",,  50.076459,   5.134884,,,0
N874aka,,"HALMA Rue de Wellin",,  50.078948,   5.127491,,,0
N874akb,,"HALMA Rue de Wellin",,  50.079116,   5.127423,,,0
N874ala,,"HALMA Hôtel Finet",,  50.069805,   5.141557,,,0
N874alb,,"HALMA Hôtel Finet",,  50.070458,   5.142205,,,0
N874ama,,"CHANLY Rue de France",,  50.079000,   5.151525,,,0
N874amb,,"CHANLY Rue de France",,  50.079290,   5.151803,,,0
N874ana,,"CHANLY Eglise",,  50.078832,   5.156566,,,0
N874anb,,"CHANLY Eglise",,  50.078843,   5.156191,,,0
N894aaa,,"LOMPREZ Ecole",,  50.075568,   5.089113,,,0
N894aab,,"LOMPREZ Ecole",,  50.075716,   5.089235,,,0
N894aba,,"LOMPREZ Barzin",,  50.071373,   5.080461,,,0
N894abb,,"LOMPREZ Barzin",,  50.071302,   5.080164,,,0
N894aca,,"LOMPREZ Eglise",,  50.076383,   5.092632,,,0
N894acb,,"LOMPREZ Eglise",,  50.076611,   5.093021,,,0
N894ada,,"FROIDLIEU Centre",,  50.085406,   5.064751,,,0
N894adb,,"FROIDLIEU Centre",,  50.085431,   5.064914,,,0
N894aea,,"SOHIER Eglise",,  50.068467,   5.070848,,,0
N894aga,,"FROIDLIEU La Croisette",,  50.083104,   5.067586,,,0
N894agc,,"FROIDLIEU La Croisette",,  50.082388,   5.067607,,,0
N894age,,"FROIDLIEU La Croisette",,  50.082363,   5.067942,,,0
N988aaa,,"RESTEIGNE Le Cruckay",,  50.083397,   5.185302,,,0
N988aab,,"RESTEIGNE Le Cruckay",,  50.083482,   5.184788,,,0
N988aba,,"RESTEIGNE Eglise",,  50.082501,   5.178027,,,0
N988abb,,"RESTEIGNE Eglise",,  50.082627,   5.178016,,,0
N988aca,,"RESTEIGNE Chemin de Thioré",,  50.082369,   5.174421,,,0
N988acb,,"RESTEIGNE Chemin de Thioré",,  50.082575,   5.175042,,,0
N999aaa,,"BOUGE Rue Saint-Luc",,  50.479522,   4.880911,,,0
N999aab,,"BOUGE Rue Saint-Luc",,  50.479522,   4.880911,,,0
NB33aea,,"PETIT-ROSIERE Notre-Dame de Hal",,  50.646369,   4.853118,,,0
NB33aeb,,"PETIT-ROSIERE Notre-Dame de Hal",,  50.646392,   4.852905,,,0
NB33afa,,"MONT-SAINT-ANDRE Route de Geest",,  50.653195,   4.865732,,,0
NB33afb,,"MONT-SAINT-ANDRE Route de Geest",,  50.653212,   4.865557,,,0
NB33aha,,"MONT-SAINT-ANDRE Petite goyarde",,  50.659322,   4.867897,,,0
NB33ahb,,"MONT-SAINT-ANDRE Petite goyarde",,  50.659232,   4.867706,,,0
NB33aia,,"MONT-SAINT-ANDRE Grande goyarde",,  50.661737,   4.870105,,,0
NB33aib,,"MONT-SAINT-ANDRE Grande goyarde",,  50.661633,   4.869750,,,0
NB33aja,,"MONT-SAINT-ANDRE Laloux",,  50.666124,   4.875102,,,0
NB33ajb,,"MONT-SAINT-ANDRE Laloux",,  50.666158,   4.874724,,,0
NB33aka,,"BOMAL Maison communale",,  50.671021,   4.873500,,,0
NB33akb,,"BOMAL Maison communale",,  50.670851,   4.873300,,,0
NB33ala,,"BOMAL Ma campagnette",,  50.674114,   4.873335,,,0
NB33alb,,"BOMAL Ma campagnette",,  50.673585,   4.873174,,,0
NB59akb,,"BOMAL Maison communale",,  50.670774,   4.873257,,,0
NC01aaa,,"CHARLEROI Sud",,  50.405636,   4.436955,,,0
NC01aab,,"CHARLEROI Sud",,  50.405636,   4.436955,,,0
NC01afa,,"MARCINELLE Detombay",,  50.398162,   4.454220,,,0
NC01afb,,"MARCINELLE Detombay",,  50.398171,   4.453967,,,0
NC01aha,,"CHARLEROI Tirou",,  50.406286,   4.445696,,,0
NC01ahb,,"CHARLEROI Tirou",,  50.406133,   4.446019,,,0
NC02aaa,,"BOUFFIOULX Rue Longue",,  50.374387,   4.493819,,,0
NC02aab,,"BOUFFIOULX Rue Longue",,  50.373870,   4.494303,,,0
NC02aba,,"BOUFFIOULX Bois de Bouffioulx",,  50.370340,   4.498866,,,0
NC02abb,,"BOUFFIOULX Bois de Bouffioulx",,  50.370389,   4.498589,,,0
NC02agc,,"CHATELET Saint-Roch",,  50.400477,   4.529806,,,0
NC02aob,,"CHATELINEAU SNCB",,  50.409663,   4.521607,,,0
NC02apa,,"COUILLET 4 Bras",,  50.392055,   4.458673,,,0
NC02apb,,"COUILLET 4 Bras",,  50.390867,   4.459213,,,0
NC02aua,,"COUILLET Ecoles",,  50.384551,   4.463954,,,0
NC02aub,,"COUILLET Ecoles",,  50.384606,   4.463687,,,0
NC02ava,,"COUILLET Queue",,  50.378445,   4.466331,,,0
NC02avb,,"COUILLET Queue",,  50.377960,   4.466204,,,0
NC02bbb,,"GERPINNES Chemin de la Ferrée",,  50.360223,   4.469806,,,0
NC11afa,,"CHATELET Rue de Carnelle",,  50.390129,   4.557603,,,0
NC11afb,,"CHATELET Rue de Carnelle",,  50.389706,   4.558025,,,0
NC11aga,,"CHATELET Ormont",,  50.394839,   4.545424,,,0
NC11agb,,"CHATELET Ormont",,  50.394725,   4.545338,,,0
NC11aha,,"CHATELET Rue des Lorrains",,  50.397098,   4.539565,,,0
NC11ahb,,"CHATELET Rue des Lorrains",,  50.396740,   4.540144,,,0
NC11aia,,"CHATELET Rue des Sablières",,  50.394488,   4.533184,,,0
NC11aib,,"CHATELET Rue des Sablières",,  50.393737,   4.533097,,,0
NC11aja,,"CHATELET Rue de Presles",,  50.387771,   4.532773,,,0
NC11ajb,,"CHATELET Rue de Presles",,  50.388240,   4.532652,,,0
NC11aka,,"CHATELET Rue de la sarte",,  50.382466,   4.535422,,,0
NC11akb,,"CHATELET Rue de la sarte",,  50.382884,   4.534872,,,0
